course_name,unique_identifier,comment
The Fort Golf Resort,5797-the-fort-golf-resort,"Made the reservation online. Manager was very rude when asking for my I.D. when I showed up. Since there was 3 in our group and a 4th joined, we asked for another cart. They charged us another $10. We got to the tee box and our 4th was a walker. When we asked for a refund, we were told only the manager could do it and he just left. We could return 3 days later and get it but this employee was very full of himself. Even though it’s my favorite course in Indy, it will be a long time before I return."
The Fort Golf Resort,5797-the-fort-golf-resort,"This is an amazing course, i am coming to play more."
The Fort Golf Resort,5797-the-fort-golf-resort,"What a fantastic course! Conditions were great, I had forgotten how much elevation change there was and all the teeth Pete Dye usually puts in his courses. Everyone there was also super nice in getting a single out for a twilight time. This is the place to play in Indy!"
The Fort Golf Resort,5797-the-fort-golf-resort,"For as much as you pay to play this course they should have a snack bar open and a ranger or at least let you finish your round. They are always rude here. I've been playing for over 40 years and this place never gets anybetter with their service. Employees are so entitled. I love to play the course but I cringe from the time I get there to the time I get tee'd off on number one. Everything is always closed, snack bar, range...carts need to be an hour before sun down.... Whoever runs this takes a great golf course and ruins the experience."
The Fort Golf Resort,5797-the-fort-golf-resort,"Beautiful weather, course was in great shape. Greens were recently aerated. Still worth the money. Great place just min from Indy."
The Fort Golf Resort,5797-the-fort-golf-resort,I've probably played this course 75-100 times over the years and it is the true challenge of course management. With the exception of Mother Nature's whims it is always in good shape. Back in the pre-Dye days it was a ball eating monster.Play it because it's worth every penny.
The Fort Golf Resort,5797-the-fort-golf-resort,Every time I go to this course I feel like I’ve done something wrong before I even tee off. The staff is very Condescending.
The Fort Golf Resort,5797-the-fort-golf-resort,"great course, slow pace, they don’t have ant rangers that do anything"
The Fort Golf Resort,5797-the-fort-golf-resort,The Fort golf course located outside Indy is part of the Indiana State Park system.
The Fort Golf Resort,5797-the-fort-golf-resort,Staff was extremely friendly. Golf course was in good condition with excellent green complexes.
The Fort Golf Resort,5797-the-fort-golf-resort,"No inside dining due to covid, but a must play if your in the Indy area."
The Fort Golf Resort,5797-the-fort-golf-resort,"Love playing this course, but have never been told by staff that we couldn't finish the round. We were on 16 when some guy drives up on a cart and tells us that 17 is our last hole for the day. Mind you we teed off at 3:20 pm and there was plenty of light left to complete the round. I would think that staff would've said something to us at check-in, but nope. I had brought a guest and it was his first experience playing the course. Needless to say, it left a bad impression on him. I'm not happy with not being able to finish up with only two holes left and plenty of daylight available. Will think twice before booking tee time here again."
The Fort Golf Resort,5797-the-fort-golf-resort,"The course is awesome and maintained in really great shape. A lot of terrain changes and shot shaping opportunities on this non-typical Indianapolis course. Their layout creates a lot of walking/backtracking from parking to clubhouse to cart drop off. Seems poorly thought out. And if you play afternoon/evening, don't plan on getting in 18. We played 13 holes in two hours, then ran into a logjam of 2-some after 2-some that forced us to quit. No ranger enforcing pace of play. And the snack stand closed before 6:pm with the attendant and starter still there, but the wouldn't sell us anything to drink or eat at the turn, citing they were closed. Offered us the water fountain inside by the bathroom. For the price you pay, they lack in customer experience."
The Fort Golf Resort,5797-the-fort-golf-resort,The course is beautiful and interesting to play. Challenging but fun if you shoot in the 90s
The Fort Golf Resort,5797-the-fort-golf-resort,"I have always considered The Fort one of my favorites around (Fishers).great layout, course in good condition with the exception of the bunkers which are not well kept at all (we dropped many out due to poor conditions). Beautiful day and I will come back, please groom the bunkers and leave rakes for those to rake up after shots.thanks"
The Fort Golf Resort,5797-the-fort-golf-resort,"Played with a threesome on a Sunday evening. Course added a single walker with us, no big deal. Course was obviously busy for the weekend, though we still got through the front nine in under 2 hours. Back nine was a different story. Waited nearly 5 minutes on every tee box for those in front of us. Somehow an extra group of two snuck in between us and the foursome a head, making wait time even longer. Course staff member then drove out to us as we were finishing the 18th hole and told us we were holding up play and to hurry it up. Number one, very uncalled for as we were literally 150 yards out on the last hole. Additionally, they clearly didn’t pay much attention to what was going on out on the course as we were stuck waiting the entire back nine. Unfortunate situation on what was otherwise a beautiful day on a very fun course."
The Fort Golf Resort,5797-the-fort-golf-resort,"This is a most enjoyable course to play. Each hole has it’s own vista, and allow the player to focus on the hole in they are playing. Nice large greens putted a bit slower than I expected, but given the heat of this season, it is understandable to keep them alive and well. I particularly enjoyed that last two holes. Suitable to the eye, but difficult to par nonetheless. I could play this course every day and never tire of it!"
The Fort Golf Resort,5797-the-fort-golf-resort,"The fort is a great course and I always enjoy rounds here, but the greens have been really beat up compared to other area courses at similar or even lower price points. There are always several putts per round that do not roll true. A lot of the greens are shaded which I think makes them more difficult to maintain. At this price point I hope they would be able find a way to firm up and dry out the greens."
